date-time,day,active_power,active_energy
2020-07-12-15,0,3168.8,986.883
2020-07-12-17,0,3145.1,992.914
2020-07-12-18,0,3164.9,995.93
2020-07-12-19,0,3156.9,998.918
2020-07-12-20,0,3167.1,1.886
2020-07-12-21,0,3159.4,4.918
2020-07-12-22,0,3135.7,7.911
2020-07-12-23,0,2974.8,10.875
2020-07-13-0,1,2980.4,13.761
2020-07-13-1,1,2883.8,16.599
2020-07-13-2,1,2867.3,19.35
2020-07-13-3,1,2825.9,22.053
2020-07-13-4,1,2789.6,24.69
2020-07-13-5,1,2805.2,27.332
2020-07-13-6,1,2775.8,29.925
2020-07-13-7,1,2862.7,32.534
2020-07-13-8,1,3807.1,35.242
2020-07-13-9,1,4125.3,38.598
2020-07-13-10,1,4130.0,42.541
2020-07-13-11,1,4130.0,46.523
2020-07-13-12,1,4099.4,50.501
2020-07-13-13,1,4378.6,54.365
2020-07-13-14,1,4433.7,58.411
2020-07-13-15,1,4412.7,62.627
2020-07-13-16,1,4340.0,66.818
2020-07-13-18,1,3668.4,74.798
2020-07-13-19,1,3411.6,78.179
2020-07-13-20,1,3425.3,81.444
2020-07-13-21,1,3271.4,84.672
2020-07-13-22,1,3173.0,87.821
2020-07-13-23,1,3160.8,90.892
2020-07-14-0,1,2980.5,93.874
2020-07-14-1,1,2926.4,96.725
2020-07-14-2,1,2953.0,99.482
2020-07-14-3,1,2789.8,102.199
2020-07-14-4,1,2832.6,104.885
2020-07-14-5,1,2728.9,107.53
2020-07-14-6,1,2746.3,110.094
2020-07-14-7,1,2898.7,112.66
2020-07-14-8,1,3624.2,115.339
2020-07-14-9,1,3922.8,118.594
2020-07-14-10,1,4088.1,122.312
2020-07-14-11,1,4102.2,126.207
2020-07-14-12,1,4024.7,130.179
2020-07-14-13,1,4047.0,134.089
2020-07-14-14,1,3994.8,137.98
2020-07-14-15,1,4127.8,141.864
2020-07-14-16,1,4058.0,145.824
2020-07-14-17,1,3671.7,149.666
2020-07-15-20,1,3276.5,237.466
2020-07-15-21,1,3199.7,240.612
2020-07-15-22,1,3194.5,243.688
2020-07-15-23,1,3027.3,246.689
2020-07-16-0,1,2979.4,249.602
2020-07-16-1,1,2998.6,252.456
2020-07-16-2,1,2907.3,255.288
2020-07-16-3,1,2828.0,258.065
2020-07-16-4,1,2779.6,260.765
2020-07-16-5,1,2679.1,263.414
2020-07-16-6,1,2765.5,266.006
2020-07-16-7,1,2832.9,268.61
2020-07-16-8,1,3321.0,271.271
2020-07-16-9,1,3626.8,274.266
2020-07-16-10,1,4038.6,277.606
2020-07-16-11,1,4033.5,281.448
2020-07-16-12,1,4192.9,285.298
2020-07-16-13,1,4194.4,289.082
2020-07-16-14,1,4104.4,293.058
2020-07-16-15,1,4161.4,297.005
2020-07-16-16,1,4210.6,301.043
2020-07-16-17,1,4285.1,305.114
2020-07-16-18,1,3936.2,309.187
2020-07-16-19,1,3514.4,312.653
2020-07-16-21,1,3366.2,319.183
2020-07-16-22,1,3230.2,322.411
2020-07-16-23,1,3171.4,325.508
2020-07-17-0,1,2988.5,328.534
2020-07-17-1,1,2994.0,331.404
2020-07-17-2,1,2889.5,334.219
2020-07-17-3,1,2840.5,336.982
2020-07-17-4,1,2784.9,339.693
2020-07-17-5,1,2754.3,342.353
2020-07-17-6,1,2762.3,344.954
2020-07-17-7,1,2829.4,347.585
2020-07-17-8,1,3710.6,350.292
2020-07-17-9,1,4132.0,353.672
2020-07-17-10,1,4214.4,357.585
2020-07-17-11,1,4207.3,361.542
2020-07-17-12,1,4200.4,365.568
2020-07-17-13,1,4309.3,369.598
2020-07-17-14,1,4530.5,373.748
2020-07-17-15,1,4429.5,377.962
2020-07-17-16,1,4382.1,382.187
2020-07-17-17,1,4150.6,386.339
2020-07-17-18,1,3778.5,390.145
2020-07-17-19,1,3556.3,393.645
2020-07-17-20,1,3340.8,396.883
2020-07-17-22,1,3179.4,403.132
2020-07-17-23,1,3101.8,406.176
2020-07-18-0,0,2984.3,409.155
2020-07-18-1,0,2923.9,412.026
2020-07-18-2,0,2965.1,414.84
2020-07-18-3,0,2829.6,417.634
2020-07-18-4,0,2775.7,420.33
2020-07-18-5,0,2755.3,422.98
2020-07-18-6,0,2738.1,425.597
2020-07-18-7,0,2719.9,428.194
2020-07-18-8,0,2852.0,430.807
2020-07-18-9,0,2906.2,433.528
2020-07-18-10,0,2958.9,436.306
2020-07-18-11,0,2934.2,439.041
2020-07-18-12,0,3038.0,441.812
2020-07-18-13,0,2980.6,444.676
2020-07-18-14,0,2988.2,447.44
2020-07-18-15,0,3074.3,450.229
2020-07-18-16,0,3148.0,453.101
2020-07-18-17,0,3141.0,456.014
2020-07-18-18,0,3149.3,458.985
2020-07-18-19,0,3071.4,461.981
2020-07-18-20,0,3135.0,464.913
2020-07-18-21,0,3135.0,467.939
2020-07-21-1,1,3076.2,637.292
2020-07-21-2,1,3044.3,640.251
2020-07-21-3,1,2928.2,643.138
2020-07-21-4,1,2925.3,645.933
2020-07-21-5,1,2835.1,648.719
2020-07-21-6,1,2851.8,651.419
2020-07-21-7,1,3180.6,654.157
2020-07-21-8,1,3983.0,657.018
2020-07-21-9,1,4243.2,660.56
2020-07-21-10,1,4364.4,664.622
2020-07-21-11,1,4485.5,668.775
2020-07-21-12,1,4423.0,672.956
2020-07-21-13,1,4553.6,677.119
2020-07-21-14,1,4549.1,681.513
2020-07-21-15,1,4605.1,685.925
2020-07-21-16,1,4378.0,690.331
2020-07-21-17,1,4085.8,694.6
2020-07-21-18,1,3811.9,698.517
2020-07-21-19,1,3645.5,702.17
2020-07-21-20,1,3607.3,705.696
2020-07-21-21,1,3500.7,709.176
2020-07-21-22,1,3518.9,712.58
2020-07-21-23,1,3331.6,715.957
2020-07-22-0,1,3315.3,719.193
2020-07-22-2,1,3204.2,725.427
2020-07-22-3,1,3049.8,728.475
2020-07-22-4,1,3023.7,731.413
2020-07-22-5,1,2980.3,734.287
2020-07-22-6,1,2924.0,737.122
2020-07-22-7,1,3063.8,739.967
2020-07-22-8,1,4135.0,742.922
2020-07-22-9,1,4330.8,746.607
2020-07-22-10,1,4520.0,750.751
2020-07-22-11,1,4491.1,755.092
2020-07-22-12,1,4473.7,759.494
2020-07-22-13,1,4570.8,763.841
2020-07-22-14,1,4558.1,768.235
2020-07-22-15,1,4508.8,772.645
2020-07-22-16,1,4461.2,777.054
2020-07-22-17,1,4185.8,781.272
2020-07-22-18,1,3674.0,785.092
2020-07-22-19,1,3495.4,788.597
2020-07-22-20,1,3456.1,791.997
2020-07-22-21,1,3396.0,795.377
2020-07-22-22,1,3341.2,798.648
2020-07-22-23,1,3222.3,801.879
2020-07-23-0,1,3212.2,805.016
2020-07-23-1,1,3093.6,808.081
2020-07-23-3,1,2983.3,814.007
2020-07-23-4,1,2876.9,816.836
2020-07-23-5,1,2877.7,819.598
2020-07-23-6,1,2964.8,822.308
2020-07-23-7,1,3143.6,825.092
2020-07-23-8,1,4014.1,827.946
2020-07-23-9,1,4310.5,831.563
2020-07-23-10,1,4299.6,835.641
2020-07-23-11,1,4312.5,839.772
2020-07-23-12,1,4278.1,843.908
2020-07-23-13,1,4472.7,848.048
2020-07-23-14,1,4420.0,852.327
2020-07-23-15,1,4439.8,856.595
2020-07-23-16,1,4280.1,860.881
2020-07-23-17,1,4210.7,864.991
2020-07-23-18,1,3653.1,868.778
2020-07-23-19,1,3595.5,872.29
2020-07-23-20,1,3551.2,875.699
2020-07-23-21,1,3476.8,879.097
2020-07-23-22,1,3404.6,882.443
2020-07-23-23,1,3245.4,885.654
2020-07-25-0,0,3042.5,968.888
2020-07-25-1,0,2952.9,971.752
2020-07-25-2,0,2943.2,974.582
2020-07-25-4,0,2765.6,980.121
2020-07-25-5,0,2761.3,982.782
2020-07-25-6,0,2757.2,985.412
2020-07-25-7,0,2744.9,988.029
2020-07-25-8,0,2764.2,990.649
2020-07-25-9,0,2810.8,993.315
2020-07-25-10,0,2966.7,996.031
2020-07-25-11,0,3000.8,998.782
2020-07-25-12,0,3054.6,1.6
2020-07-25-13,0,3007.8,4.496
2020-07-25-14,0,3009.1,7.39
2020-07-25-15,0,3169.0,10.28
2020-07-25-16,0,3086.1,13.257
2020-07-25-17,0,3150.5,16.179
2020-07-25-18,0,3090.2,19.195
2020-07-25-19,0,3108.9,22.167
2020-07-25-20,0,3165.0,25.137
2020-07-25-21,0,3073.5,28.159
2020-07-25-22,0,3069.8,31.106
2020-07-25-23,0,2989.7,34.019
2020-07-26-0,0,2957.0,36.889
2020-07-26-1,0,2862.7,39.712
2020-07-26-2,0,2960.8,42.485
2020-07-26-3,0,2807.0,45.265
2020-07-26-5,0,2828.2,50.644
2020-07-26-6,0,2742.1,53.297
2020-07-26-7,0,2685.8,55.882
2020-07-26-8,0,2730.1,58.452
2020-07-26-9,0,2800.1,61.064
2020-07-26-10,0,2856.8,63.692
2020-07-26-11,0,2836.4,66.298
2020-07-26-12,0,2952.3,68.955
2020-07-26-13,0,2977.2,71.654
2020-07-26-14,0,3167.0,74.48
2020-07-26-15,0,3180.8,77.472
2020-07-26-16,0,3162.4,80.541
2020-07-26-17,0,3273.8,83.594
2020-07-26-18,0,3179.1,86.684
2020-07-26-19,0,3245.7,89.759
2020-07-26-20,0,3199.2,92.847
2020-07-26-21,0,3286.0,95.964
2020-07-26-22,0,3260.0,99.095
2020-07-26-23,0,3103.1,102.162
2020-07-27-0,1,3029.5,105.159
2020-07-27-1,1,2908.4,108.048
2020-07-27-2,1,2793.2,110.821
2020-07-27-3,1,2810.1,113.522
2020-07-27-4,1,2751.6,116.195
2020-07-27-6,1,2739.0,121.437
2020-07-27-7,1,2941.1,124.071
2020-07-27-8,1,3858.9,126.83
2020-07-27-9,1,4050.7,130.137
2020-07-27-10,1,4113.0,134.071
2020-07-27-11,1,4229.9,138.071
2020-07-27-12,1,4244.2,142.119
2020-07-27-13,1,4505.9,146.191
2020-07-27-14,1,4479.8,150.513
2020-07-27-15,1,4434.3,154.782
2020-07-27-16,1,4251.9,159.054
2020-07-27-17,1,3813.2,163.056
2020-07-27-18,1,3617.9,166.724
2020-07-27-19,1,3496.0,170.151
2020-07-27-20,1,3498.6,173.455
2020-07-27-21,1,3395.7,176.801
2020-07-27-22,1,3359.1,180.082
2020-07-27-23,1,3236.8,183.313
2020-07-28-0,1,3178.4,186.409
2020-07-28-1,1,3081.7,189.451
2020-07-28-2,1,2967.0,192.417
2020-07-28-3,1,2960.0,195.286
2020-07-28-4,1,2887.9,198.116
2020-07-28-5,1,2855.6,200.925
2020-07-29-8,1,4145.6,295.726
2020-07-29-9,1,4434.7,299.464
2020-07-29-10,1,4384.8,303.663
2020-07-29-11,1,4373.9,307.916
2020-07-29-12,1,4312.6,312.174
2020-07-29-13,1,4367.4,316.356
2020-07-29-14,1,4251.5,320.613
2020-07-29-15,1,4395.0,324.745
2020-07-29-16,1,4289.1,328.927
2020-07-29-17,1,4138.3,332.954
2020-07-29-18,1,3689.6,336.688
2020-07-29-19,1,3588.8,340.238
2020-07-29-20,1,3639.9,343.7
2020-07-29-21,1,3644.3,347.221
2020-07-29-22,1,3487.0,350.707
2020-07-29-23,1,3325.0,354.082
2020-07-30-0,1,3316.0,357.317
2020-07-30-1,1,3145.6,360.481
2020-07-30-2,1,3140.6,363.537
2020-07-30-3,1,3108.3,366.554
2020-07-30-4,1,3019.3,369.512
2020-07-30-5,1,3019.3,372.434
2020-07-30-6,1,3136.6,375.326
2020-07-30-7,1,3221.0,378.278
2020-07-31-10,1,4612.9,479.612
2020-07-31-11,1,4790.8,484.096
2020-07-31-12,1,4611.1,488.691
2020-07-31-13,1,4802.3,493.183
2020-07-31-14,1,4813.2,497.832
2020-07-31-15,1,4753.4,502.507
2020-07-31-16,1,4579.6,507.134
2020-07-31-17,1,4214.7,511.579
2020-07-31-18,1,4090.5,515.665
2020-07-31-19,1,3692.9,519.445
2020-07-31-20,1,3623.9,523.019
2020-07-31-21,1,3615.7,526.561
2020-07-31-22,1,3455.6,529.99
2020-07-31-23,1,3408.7,533.352
2020-08-01-0,0,3370.8,536.6
2020-08-01-1,0,3243.3,539.8
2020-08-01-2,0,3186.0,543.0
2020-08-01-3,0,3228.4,546.0
2020-08-01-4,0,3119.8,549.1
2020-08-01-5,0,3058.9,552.1
2020-08-01-6,0,3072.4,555.0
2020-08-01-7,0,3109.8,557.9
2020-08-01-8,0,3065.2,560.9
2020-08-01-9,0,3131.1,563.8
2020-08-01-11,0,3326.7,569.9
2020-08-01-12,0,3458.0,573.1
2020-08-01-13,0,3544.7,576.3
2020-08-01-14,0,3564.9,579.7
2020-08-01-15,0,3661.9,583.1
2020-08-01-16,0,3452.2,586.6
2020-08-01-17,0,3349.0,589.9
2020-08-01-18,0,3379.8,593.2
2020-08-01-19,0,3286.6,596.4
2020-08-01-20,0,3346.6,599.6
2020-08-01-21,0,3351.3,602.8
2020-08-01-22,0,3262.1,606.1
2020-08-01-23,0,3223.3,609.2
2020-08-02-0,0,3242.4,612.4
2020-08-02-1,0,3181.7,615.5
2020-08-02-2,0,3141.2,618.6
2020-08-02-3,0,3141.2,621.6
2020-08-02-4,0,3105.2,624.5
2020-08-02-5,0,3065.1,627.5
2020-08-02-6,0,3020.0,630.4
2020-08-02-7,0,3118.1,633.3
2020-08-02-8,0,3147.5,636.2
2020-08-02-9,0,3149.0,639.2
2020-08-02-10,0,3273.1,642.3
2020-08-02-12,0,3323.6,648.6
2020-08-02-13,0,3482.3,651.8
2020-08-02-14,0,3530.6,655.0
2020-08-02-15,0,3607.6,658.4
2020-08-02-16,0,3609.4,661.8
2020-08-02-17,0,3687.4,665.3
2020-08-02-18,0,3617.2,668.9
2020-08-02-19,0,3623.2,672.4
2020-08-02-20,0,3669.7,675.9
2020-08-02-21,0,3497.9,679.4
2020-08-02-22,0,3452.2,682.8
2020-08-02-23,0,3447.4,686.2
2020-08-03-0,1,3312.4,689.5
2020-08-03-1,1,3311.4,692.7
2020-08-03-2,1,3166.3,695.9
2020-08-03-3,1,3127.1,699.0
2020-08-03-4,1,3135.9,702.0
2020-08-03-5,1,3080.1,705.0
2020-08-03-6,1,3125.3,708.0
2020-08-03-7,1,3330.9,711.0
2020-08-03-8,1,4344.9,714.2
2020-08-03-9,1,4715.4,718.2
2020-08-03-10,1,4803.2,722.7
2020-08-03-11,1,4920.4,727.3
2020-08-03-13,1,4934.2,736.7
2020-08-03-14,1,4921.3,741.5
2020-08-03-15,1,4950.2,746.3
2020-08-03-16,1,4834.9,751.1
2020-08-03-17,1,4641.5,755.8
2020-08-03-18,1,4142.6,760.1
2020-08-03-19,1,3882.0,764.1
2020-08-03-20,1,3870.5,767.8
2020-08-03-21,1,3736.5,771.5
2020-08-03-22,1,3643.7,775.1
2020-08-03-23,1,3507.4,778.7
2020-08-04-0,1,3332.7,782.0
2020-08-04-1,1,3330.3,785.3
2020-08-04-2,1,3183.8,788.4
2020-08-04-3,1,3084.6,791.5
2020-08-04-4,1,3123.0,794.5
2020-08-04-5,1,3037.9,797.5
2020-08-04-6,1,3141.3,800.4
2020-08-04-7,1,3513.0,803.4
2020-08-04-8,1,4474.1,806.5
2020-08-04-9,1,4768.9,810.5
2020-08-04-10,1,4865.3,815.1
2020-08-04-11,1,4969.2,819.8
2020-08-04-12,1,4965.0,824.6
2020-08-05-15,1,4796.7,932.7
2020-08-05-16,1,4756.0,937.2
2020-08-05-17,1,4719.3,941.8
2020-08-05-18,1,4142.9,946.1
2020-08-05-19,1,3911.0,950.1
2020-08-05-20,1,3883.1,953.9
2020-08-05-21,1,3809.1,957.7
2020-08-05-22,1,3729.6,961.4
2020-08-05-23,1,3702.4,965.0
2020-08-06-0,1,3703.9,968.6
2020-08-06-1,1,3442.1,972.1
2020-08-06-2,1,3314.4,975.4
2020-08-06-3,1,3317.3,978.6
2020-08-06-4,1,3293.0,981.8
2020-08-06-5,1,3284.5,984.9
2020-08-06-6,1,3269.5,988.1
2020-08-06-7,1,3512.0,991.3
2020-08-06-8,1,4585.2,994.6
2020-08-06-9,1,4841.5,998.6
2020-08-06-10,1,4960.3,3.2
2020-08-06-11,1,4963.2,8.1
2020-08-06-12,1,4946.1,12.9
2020-08-06-13,1,5000.0,17.6
2020-08-06-14,1,4939.8,22.5
2020-08-06-16,1,4787.4,32.1
2020-08-06-17,1,4328.5,36.8
2020-08-06-18,1,4056.2,40.9
2020-08-06-19,1,3756.0,44.7
2020-08-06-20,1,3810.1,48.3
2020-08-06-21,1,3707.6,52.0
2020-08-06-22,1,3653.2,55.6
2020-08-06-23,1,3536.2,59.1
2020-08-07-0,1,3481.2,62.5
2020-08-07-1,1,3347.3,65.9
2020-08-07-2,1,3309.1,69.1
2020-08-07-3,1,3251.3,72.3
2020-08-07-4,1,3178.4,75.4
2020-08-07-5,1,3161.4,78.5
2020-08-07-6,1,3205.4,81.5
2020-08-07-7,1,3483.4,84.6
2020-08-07-8,1,4511.9,87.8
2020-08-07-9,1,4707.1,91.8
2020-08-07-10,1,4795.6,96.4
2020-08-07-11,1,4828.8,101.0
2020-08-07-12,1,4742.0,105.7
2020-08-07-13,1,4786.1,110.2
2020-08-07-14,1,4723.4,114.9
2020-08-07-15,1,4640.6,119.5
2020-08-07-17,1,4122.8,128.4
2020-08-07-18,1,3752.1,132.2
2020-08-07-19,1,3559.0,135.7
2020-08-07-20,1,3512.4,139.2
2020-08-07-21,1,3415.0,142.6
2020-08-07-22,1,3379.7,145.9
2020-08-07-23,1,3343.7,149.2
2020-08-08-0,0,3280.1,152.3
2020-08-08-1,0,3191.9,155.5
2020-08-08-2,0,3070.9,158.5
2020-08-08-3,0,3003.8,161.5
2020-08-08-4,0,3040.9,164.4
2020-08-08-5,0,2997.8,167.3
2020-08-08-6,0,2974.6,170.2
2020-08-08-7,0,3022.5,173.1
2020-08-08-8,0,3152.8,176.0
2020-08-08-9,0,3246.5,179.0
2020-08-08-10,0,3307.2,182.1
2020-08-08-11,0,3369.0,185.2
2020-08-08-12,0,3399.8,188.4
2020-08-08-13,0,3462.1,191.7
2020-08-08-14,0,3444.8,195.0
2020-08-08-15,0,3538.9,198.2
2020-08-08-16,0,3490.4,201.6
2020-08-09-19,0,3486.6,286.4
2020-08-09-20,0,3508.8,289.7
2020-08-09-21,0,3336.5,293.0
2020-08-09-22,0,3364.2,296.3
2020-08-09-23,0,3280.1,299.5
2020-08-10-0,1,3183.6,302.7
2020-08-10-1,1,3113.1,305.7
2020-08-10-2,1,3002.8,308.7
2020-08-10-3,1,2954.2,311.6
2020-08-10-4,1,2962.3,314.5
2020-08-10-5,1,2924.5,317.4
2020-08-10-6,1,3034.2,320.2
2020-08-10-7,1,3225.2,323.1
2020-08-10-8,1,4322.7,326.1
2020-08-10-9,1,4664.8,329.9
2020-08-10-10,1,4824.6,334.4
2020-08-10-11,1,4828.4,339.0
2020-08-10-12,1,4731.4,343.7
2020-08-10-13,1,4823.6,348.3
2020-08-10-14,1,4867.6,353.0
2020-08-10-15,1,4778.5,357.7
2020-08-10-16,1,4755.8,362.3
2020-08-10-17,1,4468.7,366.8
2020-08-10-18,1,3893.8,370.8
2020-08-11-21,1,3725.8,473.4
2020-08-11-22,1,3657.6,477.1
2020-08-11-23,1,3598.7,480.6
2020-08-12-0,1,3444.5,484.1
2020-08-12-1,1,3388.6,487.4
2020-08-12-2,1,3219.0,490.7
2020-08-12-3,1,3152.8,493.8
2020-08-12-4,1,3134.9,496.9
2020-08-12-5,1,3142.4,499.9
2020-08-12-6,1,3066.2,503.0
2020-08-12-7,1,3327.9,506.0
2020-08-12-8,1,4415.6,509.1
2020-08-12-9,1,4796.4,512.8
2020-08-12-10,1,4979.1,517.4
2020-08-12-11,1,5000.0,522.1
2020-08-12-12,1,4937.7,526.9
2020-08-12-13,1,5000.0,531.7
2020-08-12-14,1,5000.0,536.7
2020-08-12-15,1,5000.0,541.7
2020-08-12-16,1,5000.0,546.7
2020-08-12-17,1,4611.5,551.5
2020-08-12-18,1,4332.8,555.9
2020-08-12-19,1,4138.6,560.0
2020-08-12-20,1,4033.7,563.9
2020-08-12-22,1,3708.6,571.6
2020-08-12-23,1,3670.5,575.2
2020-08-13-0,1,3564.1,578.6
2020-08-13-1,1,3419.3,581.9
2020-08-13-2,1,3303.1,585.2
2020-08-13-3,1,3276.2,588.4
2020-08-13-4,1,3156.8,591.5
2020-08-13-5,1,3151.2,594.5
2020-08-13-6,1,3161.8,597.5
2020-08-13-7,1,3280.9,600.5
2020-08-13-8,1,4438.5,603.6
2020-08-13-9,1,4846.1,607.6
2020-08-13-10,1,4924.8,612.3
2020-08-13-11,1,5000.0,617.1
2020-08-13-12,1,4993.0,622.0
2020-08-13-13,1,5000.0,626.8
2020-08-13-14,1,5000.0,631.7
2020-08-13-15,1,5000.0,636.6
2020-08-13-16,1,5000.0,641.5
2020-08-13-17,1,4730.7,646.4
2020-08-13-18,1,4403.5,650.9
2020-08-13-19,1,4153.7,655.1
2020-08-13-20,1,4084.8,659.1
2020-08-13-21,1,4008.1,663.0
2020-08-13-23,1,3601.1,670.6
2020-08-14-0,1,3533.7,674.1
2020-08-14-1,1,3409.3,677.5
2020-08-14-2,1,3344.1,680.7
2020-08-14-3,1,3315.2,684.0
2020-08-14-4,1,3233.2,687.1
2020-08-14-5,1,3191.9,690.2
2020-08-14-6,1,3199.1,693.3
2020-08-14-7,1,3459.7,696.4
2020-08-14-8,1,4550.9,699.6
2020-08-14-9,1,4940.7,703.8
2020-08-14-10,1,5000.0,708.6
2020-08-14-11,1,5000.0,713.5
2020-08-14-12,1,5000.0,718.5
2020-08-14-13,1,5000.0,723.6
2020-08-14-14,1,5000.0,728.7
2020-08-14-15,1,5000.0,733.7
2020-08-14-16,1,5000.0,738.8
2020-08-14-17,1,4863.0,743.6
2020-08-14-18,1,4310.3,748.1
2020-08-14-19,1,3928.8,752.2
2020-08-14-20,1,3905.1,756.0
2020-08-14-21,1,3890.3,759.8
2020-08-14-22,1,3633.7,763.5
2020-08-15-0,0,3358.8,770.3
2020-08-15-1,0,3297.7,773.5
2020-08-15-2,0,3211.8,776.7
2020-08-15-3,0,3183.0,779.8
2020-08-15-4,0,3224.4,782.9
2020-08-15-5,0,3104.9,786.0
2020-08-15-6,0,3069.1,789.0
2020-08-15-7,0,3165.7,792.0
2020-08-15-8,0,3251.0,795.0
2020-08-15-9,0,3446.1,798.1
2020-08-15-10,0,3478.3,801.3
2020-08-15-11,0,3484.5,804.6
2020-08-15-12,0,3676.4,807.9
2020-08-15-13,0,3595.7,811.3
2020-08-15-14,0,3533.1,814.7
2020-08-15-15,0,3632.3,818.0
2020-08-15-16,0,3595.8,821.5
2020-08-15-17,0,3608.5,825.0
2020-08-15-18,0,3546.4,828.5
2020-08-15-19,0,3483.2,831.9
2020-08-15-20,0,3485.8,835.3
2020-08-15-21,0,3463.1,838.7
2020-08-15-22,0,3432.9,842.0
2020-08-15-23,0,3240.4,845.3
2020-08-16-1,0,3145.2,851.6
2020-08-16-2,0,3133.2,854.7
2020-08-16-3,0,2974.4,857.7
2020-08-16-4,0,2961.5,860.6
2020-08-16-5,0,2971.0,863.5
2020-08-16-6,0,2944.5,866.3
2020-08-16-7,0,3069.9,869.2
2020-08-16-8,0,3148.4,872.1
2020-08-16-9,0,3173.3,875.1
2020-08-16-10,0,3309.3,878.1
2020-08-16-11,0,3447.8,881.3
2020-08-16-12,0,3590.5,884.5
2020-08-16-13,0,3565.8,887.8
2020-08-16-14,0,3572.4,891.3
2020-08-16-15,0,3762.1,894.7
2020-08-16-16,0,3637.4,898.2
2020-08-16-17,0,3691.3,901.7
2020-08-16-18,0,3784.6,905.3
2020-08-16-19,0,3609.7,908.9
2020-08-16-20,0,3659.7,912.4
2020-08-16-21,0,3584.2,915.9
2020-08-16-22,0,3481.8,919.4
2020-08-16-23,0,3447.4,922.7
2020-08-17-0,1,3368.0,926.1
2020-08-17-2,1,3205.4,932.5
2020-08-17-3,1,3234.7,935.6
2020-08-17-4,1,3151.8,938.7
2020-08-17-5,1,3066.1,941.7
2020-08-17-6,1,2993.9,944.6
2020-08-17-7,1,3165.9,947.5
2020-08-17-8,1,3270.2,950.5
2020-08-17-9,1,3413.2,953.6
2020-08-17-10,1,3541.3,956.9
2020-08-17-11,1,3474.4,960.2
2020-08-17-12,1,3651.3,963.6
2020-08-17-13,1,3616.0,967.1
2020-08-17-14,1,3804.6,970.6
2020-08-17-15,1,3806.5,974.2
2020-08-17-16,1,3912.9,977.8
2020-08-17-17,1,4040.6,981.7
2020-08-17-18,1,4001.8,985.6
2020-08-17-19,1,3896.5,989.4
2020-08-17-20,1,3736.0,993.2
2020-08-17-21,1,3724.6,996.8
2020-08-17-22,1,3616.4,0.4
2020-08-17-23,1,3564.5,3.9
2020-08-18-0,1,3447.6,7.3
2020-08-18-1,1,3311.4,10.6
2020-08-21-4,1,3150.1,305.5
2020-08-21-5,1,3149.4,308.5
2020-08-21-6,1,3145.9,311.5
2020-08-21-7,1,3398.3,314.5
2020-08-21-8,1,4670.9,317.6
2020-08-21-9,1,4916.9,321.6
2020-08-21-10,1,4992.6,326.3
2020-08-21-11,1,4986.8,331.1
2020-08-21-12,1,5000.0,335.9
2020-08-21-13,1,5000.0,340.7
2020-08-21-14,1,5000.0,345.7
2020-08-21-15,1,5000.0,350.7
2020-08-21-16,1,5000.0,355.6
2020-08-21-17,1,5000.0,360.5
2020-08-21-18,1,4332.7,365.1
2020-08-21-19,1,4051.2,369.2
2020-08-21-20,1,3904.8,373.1
2020-08-21-21,1,3786.5,376.9
2020-08-21-22,1,3638.2,380.5
2020-08-21-23,1,3517.9,384.0
2020-08-22-0,0,3367.1,387.4
2020-08-22-1,0,3325.1,390.6
2020-08-22-2,0,3179.9,393.7
2020-08-22-3,0,3114.9,396.8
2020-08-22-5,0,3176.1,402.8
2020-08-22-6,0,3099.2,405.7
2020-08-22-7,0,3091.1,408.7
2020-08-22-8,0,3265.5,411.6
2020-08-22-9,0,3239.1,414.7
2020-08-22-10,0,3367.4,417.8
2020-08-22-11,0,3455.9,421.1
2020-08-22-12,0,3552.1,424.4
2020-08-22-13,0,3560.2,427.7
2020-08-22-14,0,3530.8,431.1
2020-08-22-15,0,3492.8,434.5
2020-08-22-16,0,3628.5,437.9
2020-08-22-17,0,3603.2,441.4
2020-08-22-18,0,3601.1,444.8
2020-08-22-19,0,3540.6,448.3
2020-08-22-20,0,3523.3,451.7
2020-08-22-21,0,3474.0,455.1
2020-08-22-22,0,3471.7,458.5
2020-08-22-23,0,3396.6,461.8
2020-08-23-0,0,3254.1,465.1
2020-08-23-1,0,3221.2,468.2
2020-08-23-2,0,3117.2,471.3
2020-08-23-3,0,3091.2,474.3
2020-08-23-4,0,3022.5,477.3
2020-08-23-6,0,2996.4,483.1
2020-08-23-7,0,3081.8,485.9
2020-08-23-8,0,3163.3,488.8
2020-08-23-9,0,3209.8,491.8
2020-08-23-10,0,3243.3,494.9
2020-08-23-11,0,3477.7,497.9
2020-08-23-12,0,3392.8,501.1
2020-08-23-13,0,3601.4,504.4
2020-08-23-14,0,3701.4,507.7
2020-08-23-15,0,3621.0,511.2
2020-08-23-16,0,3655.5,514.7
2020-08-23-17,0,3746.2,518.2
2020-08-23-18,0,3741.8,521.8
2020-08-23-19,0,3655.5,525.4
2020-08-23-20,0,3622.3,528.9
2020-08-23-21,0,3593.5,532.4
2020-08-23-22,0,3544.9,535.9
2020-08-23-23,0,3467.7,539.3
2020-08-24-0,1,3384.1,542.6
2020-08-24-1,1,3313.4,545.9
2020-08-24-2,1,3275.4,549.0
2020-08-24-3,1,3193.8,552.1
2020-08-24-4,1,3073.3,555.1
2020-08-24-5,1,3077.4,558.1
2020-08-25-8,1,4606.4,663.4
2020-08-25-9,1,4994.6,667.4
